from	to	value	id
DLGAP5	EZH2	0.8475181313023675	GSE62232_hep_carci
DTL	EZH2	0.8913046097810063	GSE62232_hep_carci
E2F8	EZH2	0.8391326731619932	GSE62232_hep_carci
FAM127A	FAM127B	0.8425647290295465	GSE62232_hep_carci
C7	FBLN2	0.8080390192603845	GSE62232_hep_carci
AEBP1	FBLN5	0.8175390264329554	GSE62232_hep_carci
APLNR	FBLN5	0.8062703325501537	GSE62232_hep_carci
BGN	FBLN5	0.8224724565072006	GSE62232_hep_carci
C7	FBLN5	0.8494652286589914	GSE62232_hep_carci
COL6A2	FBLN5	0.8157639273047939	GSE62232_hep_carci
CXCL12	FBLN5	0.80032301838503	GSE62232_hep_carci
DCN	FBLN5	0.8490242278116762	GSE62232_hep_carci
DPT	FBLN5	0.8149568376268302	GSE62232_hep_carci
EFEMP1	FBLN5	0.8044915899127082	GSE62232_hep_carci
EMILIN1	FBLN5	0.8014012648277754	GSE62232_hep_carci
AEBP1	FBN1	0.8273630769867062	GSE62232_hep_carci
ASPN	FBN1	0.8563282313157672	GSE62232_hep_carci
BGN	FBN1	0.8341463414634146	GSE62232_hep_carci
CCDC80	FBN1	0.825957836071583	GSE62232_hep_carci
COL1A1	FBN1	0.81897018970189706	GSE62232_hep_carci
COL1A2	FBN1	0.8461382113821138	GSE62232_hep_carci
COL3A1	FBN1	0.8726287262872628	GSE62232_hep_carci
COL5A1	FBN1	0.8832204155374888	GSE62232_hep_carci
COL6A2	FBN1	0.8643405600722674	GSE62232_hep_carci
COL6A3	FBN1	0.851025629094772	GSE62232_hep_carci
DCN	FBN1	0.8466576332429991	GSE62232_hep_carci
EFEMP1	FBN1	0.8556281370288641	GSE62232_hep_carci
EMILIN1	FBN1	0.8214008557229667	GSE62232_hep_carci
FBLN5	FBN1	0.8063787627135478	GSE62232_hep_carci
C1QA	FCER1G	0.8633414826801835	GSE62232_hep_carci
C1QB	FCER1G	0.9126521679703834	GSE62232_hep_carci
C1QC	FCER1G	0.912154112832619	GSE62232_hep_carci
C1orf162	FCER1G	0.8316638288448353	GSE62232_hep_carci
CD163	FCER1G	0.8204925530395832	GSE62232_hep_carci
CORO1A	FCER1G	0.8250533678579756	GSE62232_hep_carci
EPB41L3	FCER1G	0.8896680616268345	GSE62232_hep_carci
EVI2A	FCER1G	0.8370636815131381	GSE62232_hep_carci
EVI2B	FCER1G	0.8673078307003315	GSE62232_hep_carci
C1QB	FCGR1B	0.8450807768725729	GSE62232_hep_carci
C1QC	FCGR1B	0.8338237191059702	GSE62232_hep_carci
EVI2A	FCGR1B	0.8287632930164732	GSE62232_hep_carci
EVI2B	FCGR1B	0.8060518217209869	GSE62232_hep_carci
FCER1G	FCGR1B	0.8349023653323469	GSE62232_hep_carci
C1QA	FGL2	0.8923580727943919	GSE62232_hep_carci
C1QB	FGL2	0.9089605344509573	GSE62232_hep_carci
C1QC	FGL2	0.9030425872015382	GSE62232_hep_carci
C1orf162	FGL2	0.8548164933108354	GSE62232_hep_carci
CD163	FGL2	0.815650406504065	GSE62232_hep_carci
CLIC2	FGL2	0.8378841090288575	GSE62232_hep_carci
CORO1A	FGL2	0.8210913930031671	GSE62232_hep_carci
CSF2RB	FGL2	0.8133596982403252	GSE62232_hep_carci
EPB41L3	FGL2	0.8848814040889456	GSE62232_hep_carci
EVI2A	FGL2	0.8973315317259805	GSE62232_hep_carci
EVI2B	FGL2	0.9295520354645381	GSE62232_hep_carci
FCER1G	FGL2	0.8437425897397637	GSE62232_hep_carci
ASPN	FMOD	0.837936760421515	GSE62232_hep_carci
BGN	FMOD	0.8041337453854804	GSE62232_hep_carci
COL3A1	FMOD	0.816331622362591	GSE62232_hep_carci
COL6A2	FMOD	0.8257285053671799	GSE62232_hep_carci
EMILIN1	FMOD	0.8311693160844603	GSE62232_hep_carci
